华为吧电影之1,#genre#
犯罪片-骨之谷,https://m3u.nikanba.live/share/37bdc44d068c48339d2e9927ff63e8df.m3u8
犯罪片-狗咬狗,https://m3u.nikanba.live/share/51dfae32d5cf4e31af88d14cf7bc41eb.m3u8
犯罪片-回来吧，釜山港之爱,https://m3u.nikanba.live/share/98e0b77bf93141079537439cd26c1c6e.m3u8
犯罪片-毒战,https://m3u.nikanba.live/share/f3186fa11eb84d3c8cc4fcc37b48e731.m3u8
犯罪片-屠夫小姐,https://m3u.nikanba.live/share/518501f89d3d48b184583fb6e3e0cc65.m3u8
犯罪片-大嫂,https://m3u.nikanba.live/share/159d81c4610449109f63f9e8e102013b.m3u8
犯罪片-哈莉·奎因：猛禽小队,https://m3u.nikanba.live/share/80fa38661561432faaaf7c9c8b742d5d.m3u8
犯罪片-骗子,https://m3u.nikanba.live/share/172bfe39a4bd4d06944e854dec64d941.m3u8
犯罪片-追龙Ⅱ(国语),https://m3u.nikanba.live/share/47de5702c7ca40e2a0dbeeb479a3898f.m3u8
犯罪片-制服,https://m3u.nikanba.live/share/b65a52a0f0d74d799a4a0b0167e31fad.m3u8
犯罪片-绑架疑云,https://m3u.nikanba.live/share/b6e15845b6654595bd74b079d0878e36.m3u8
犯罪片-春假,https://m3u.nikanba.live/share/3cdd47ec75cb4e8a80cbd00c14f591f9.m3u8
犯罪片-赤裸裸,https://m3u.nikanba.live/share/a11f26b503134e90b395b6748b7e0556.m3u8
犯罪片-法外之徒,https://m3u.nikanba.live/share/5688f27d8cfd4ebcbe72580173691dc3.m3u8
犯罪片-新家法,https://m3u.nikanba.live/share/b8feedde714a45e18b5dcc324ec91b1f.m3u8
犯罪片-微笑警察,https://m3u.nikanba.live/share/509e3eb3789640369d1cfc2b47ddd5af.m3u8
犯罪片-流浪杀人魔,https://m3u.nikanba.live/share/3de6af0f3e18477abf3292fcd237d607.m3u8
犯罪片-甜心的报复,https://m3u.nikanba.live/share/62499091f776429f85355630cca5c14a.m3u8
犯罪片-紧急时刻,https://m3u.nikanba.live/share/0b162990b3784c13a553fe76a763c84f.m3u8
犯罪片-旺角的天空2之男燒衣,https://m3u.nikanba.live/share/1ed0d99f0eb44bc0bc0d0e1fc0aed36d.m3u8
犯罪片-罪恶之城,https://m3u.nikanba.live/share/b9ae4038c41c400a80ac65178fcfc94a.m3u8
犯罪片-黑社会2：以和为贵（国）,https://m3u.nikanba.live/share/bc42d6a34fd54f0fa917db04db4d6658.m3u8
犯罪片-机动部队—同袍（国）,https://m3u.nikanba.live/share/2f00c625759246a9bcba32dbe7119c1a.m3u8
犯罪片-机动部队—同袍（粤）,https://m3u.nikanba.live/share/9adf5b3755ea446ea5caa73c62b11a20.m3u8
犯罪片-闪灵侠,https://m3u.nikanba.live/share/e4e3e5cdb4414698b19c3b4879467beb.m3u8
犯罪片-战·鼓,https://m3u.nikanba.live/share/c0b04c4ec29b420caf57c66bf6272913.m3u8
犯罪片-O记三合会档案(国),https://m3u.nikanba.live/share/2d9d0d6669b54c7095bf24a5848f39df.m3u8
犯罪片-堕落天使,https://m3u.nikanba.live/share/38c5ef164ce84cbf9c85e13b2f9a5795.m3u8
犯罪片-机动部队—伙伴（粤）,https://m3u.nikanba.live/share/f68142878a4a442a96435f259c1b6d6a.m3u8
犯罪片-机动部队—人性（粤）,https://m3u.nikanba.live/share/6915e8f9674f4fcebcaf63b1edac66d3.m3u8
犯罪片-逃獄兄弟3,https://m3u.nikanba.live/share/3ac7a584729844d19e3e1920dcd88864.m3u8
犯罪片-烈探(国),https://m3u.nikanba.live/share/e2c5dce4d2e340718a5ecd4f5585a28c.m3u8
犯罪片-追虎擒龙(粤语),https://m3u.nikanba.live/share/8b2bc5eed102423e9df8748fed339d53.m3u8
犯罪片-生死爆破,https://m3u.nikanba.live/share/92e1a4023c784bf3965069d02fbbfd81.m3u8
犯罪片-生死爆破,https://m3u.nikanba.live/share/2f5d51703e6f44e9ba4af886ae85e81a.m3u8
犯罪片-正义 The Fair,https://m3u.nikanba.live/share/7dc071bbe2474bd1aa2e0717a8431c85.m3u8
犯罪片-正义,https://m3u.nikanba.live/share/a0e093985d6a45bf99803f122e101b7c.m3u8
犯罪片-遗留搜查 SP2,https://m3u.nikanba.live/share/2bea6b9b8a7645779fe125365d379e2f.m3u8
犯罪片-遗留捜查 SP7,https://m3u.nikanba.live/share/2a62c3ddec544f019d7d561408ec094b.m3u8
犯罪片-遗留搜查 2019秋新作SP1,https://m3u.nikanba.live/share/0b176c40ffd64385ba352766714fc32d.m3u8
犯罪片-遗留搜查2018特别篇,https://m3u.nikanba.live/share/fe863353affd4d73ab11f559e3f490ad.m3u8
犯罪片-遗留搜查 SP4,https://m3u.nikanba.live/share/e91104d808574433b58144fc67bf7928.m3u8
犯罪片-遗留搜查 SP1,https://m3u.nikanba.live/share/1563e573baa34e4385253538a4f7c215.m3u8
犯罪片-遗留搜查 SP3,https://m3u.nikanba.live/share/b9ce3869f68a43c0be0709a5ba718428.m3u8
犯罪片-遗留搜查 2019秋新作SP2,https://m3u.nikanba.live/share/b77e009d4dc244c5965e68861d9156e3.m3u8
犯罪片-追龙番外篇之龙争虎斗(国),https://m3u.nikanba.live/share/3c49bdbdf5814babab6de490ca8322fd.m3u8
犯罪片-正义回廊(国),https://m3u.nikanba.live/share/a3b6f06ed0434f4992071dc024cdea4b.m3u8
犯罪片-断网(国语),https://m3u.nikanba.live/share/9239cbd02a3d497bb8eb8780020d0125.m3u8
犯罪片-大错特错,https://m3u.nikanba.live/share/a956b00918204cf786ea87115fc77b2e.m3u8
犯罪片-无间之战(国),https://m3u.nikanba.live/share/e8f3ed43904041e5917a4619bd6ba5e5.m3u8
犯罪片-72小时黄金行动(粵),https://m3u.nikanba.live/share/3c889c12ecc943e9b673997331abfceb.m3u8
犯罪片-72小时-黄金行动(粵),https://m3u.nikanba.live/share/cc4039ee2c3c4d61b6dda739766c7a99.m3u8
犯罪片-72小时黄金行动(国),https://m3u.nikanba.live/share/02e4603ff9874307956f15c2294a8c6e.m3u8
犯罪片-羔羊游戏(国),https://m3u.nikanba.live/share/c23dd7cfaf5b4424b51f3fa8ec5ae100.m3u8
犯罪片-夺命金（粤）,https://m3u.nikanba.live/share/95cb94e0257b4e029f9b9010c3f0086d.m3u8
犯罪片-贼王,https://m3u.nikanba.live/share/32fb98aa3dc94503b6cca7191de89a47.m3u8
犯罪片-暗杀风暴(国),https://m3u.nikanba.live/share/e96ead2b99034eb1bb4263193bececa8.m3u8
犯罪片-鹦鹉杀【抢先版】,https://m3u.nikanba.live/share/dc9e3b1e31174e778f7e56cc430c1eaf.m3u8
犯罪片-飞虎雄心,https://m3u.nikanba.live/share/7606bec57bd645eab18c6f5e26f0e516.m3u8
犯罪片-冲锋队之怒火街头(国),https://m3u.nikanba.live/share/1236ed935a384066938fb8af5b03f6d8.m3u8
犯罪片-冲锋队之怒火街头(粤),https://m3u.nikanba.live/share/48bc9b10ac844466a7bbe7d7e9edb50b.m3u8
犯罪片-劫数难逃(国),https://m3u.nikanba.live/share/5a9372a8c0bf4cab99c0b64935df59a1.m3u8
犯罪片-破冰,https://m3u.nikanba.live/share/37235fc884c84034ae312c37722f30a1.m3u8
犯罪片-谜案追凶,https://m3u.nikanba.live/share/b2862ad9f0a0446482ff7da0977451ac.m3u8
犯罪片-第三双鞋印,https://m3u.nikanba.live/share/93758d49a54d40c6adbed5ec6156d3cf.m3u8
犯罪片-黑白潜行(国),https://m3u.nikanba.live/share/a93bf3b4a11b43d7b6f3914caa5b88d0.m3u8
犯罪片-金手指(国),https://m3u.nikanba.live/share/75347e8b88fe4929bce87d95a73c040c.m3u8
犯罪片-波士顿连环命案,https://m3u.nikanba.live/share/896d5d5b18db42cf9f53068b217a838a.m3u8
犯罪片-潜行(国),https://m3u.nikanba.live/share/830edea2be464750902deefbbb975f6d.m3u8
犯罪片-恶世之子,https://m3u.nikanba.live/share/effc8f5fc64a46548f61babd04443204.m3u8
犯罪片-超意神探(国),https://m3u.nikanba.live/share/53793f00d206407ca81113ac116e5861.m3u8
犯罪片-超意神探(粤),https://m3u.nikanba.live/share/736a3d56e3054c8eb93c48c1e9b3a9cf.m3u8
犯罪片-1/89的凶手,https://m3u.nikanba.live/share/7c8483d457034880a0759417b968f39d.m3u8
犯罪片-幽灵狙击手,https://m3u.nikanba.live/share/24fe629ae89b4e5f8be82fe0018beaf6.m3u8
犯罪片-逃逸追踪,https://m3u.nikanba.live/share/40bf22ca8dd043eeafede7b66137162e.m3u8
犯罪片-自白规则,https://m3u.nikanba.live/share/9d14a9ee1e7f4da282d90028297d8e29.m3u8
犯罪片-神探亨特张,https://m3u.nikanba.live/share/178ae6cb34374eb0a37616e72cd14808.m3u8
犯罪片-真情假爱,https://m3u.nikanba.live/share/02e27e48553b4c82bccf509cce2b21d9.m3u8
犯罪片-同等标准,https://m3u.nikanba.live/share/150614299dd84f0db853995a52f47539.m3u8
犯罪片-无惧神明,https://m3u.nikanba.live/share/12de7927b29441328f0e002d39a315df.m3u8
犯罪片-西北风云,https://m3u.nikanba.live/share/c248e62e783d4b68a2fb5bc22dbeea72.m3u8
犯罪片-特警使命之全城危机,https://m3u.nikanba.live/share/6b4312866a3e4b99bfbe1a158c7fb428.m3u8
犯罪片-破·局,https://m3u.nikanba.live/share/68be11dcab3b416d8b4ce68abd769bd8.m3u8
犯罪片-幕后玩家,https://m3u.nikanba.live/share/5fadbe117d7e4f67bab8cb3d2091b54d.m3u8
犯罪片-漠北追击,https://m3u.nikanba.live/share/a2b86150f6864b319a7782e23b2dd681.m3u8
犯罪片-巨额来电,https://m3u.nikanba.live/share/3babc646329a41dabd63afc451a1c812.m3u8
华为吧电影之21,#genre#
犯罪片-冬雪暖阳,https://m3u.nikanba.live/share/7e1eb238a5a348d7bb15678dea5558b2.m3u8
犯罪片-风平浪静,https://m3u.nikanba.live/share/eca4a9db2eb54391a6c89d98c0863269.m3u8
犯罪片-回家的路,https://m3u.nikanba.live/share/f54c8ca4b9a64f27a45160c5dd4d532f.m3u8
犯罪片-疯狂的蠢贼,https://m3u.nikanba.live/share/25b4007e57df4b62afcd57396b990195.m3u8
犯罪片-匪帮传奇,https://m3u.nikanba.live/share/7d34d68e3ec44cf893a4a2831f297d47.m3u8
犯罪片-十一罗汉,https://m3u.nikanba.live/share/7ca524e9d69a4823ad4dfb3a5399cb45.m3u8
犯罪片-一线声机,https://m3u.nikanba.live/share/aecfd182efe449688876b4d0a53b3948.m3u8
犯罪片-局内人,https://m3u.nikanba.live/share/c5b6b089bd554c26bdc536c8829d6c3d.m3u8
犯罪片-买凶拍人,https://m3u.nikanba.live/share/1ebb2da068204f3888dceb2c14650372.m3u8
犯罪片-浪人,https://m3u.nikanba.live/share/b1c78f2154ee43d79337c160f853142e.m3u8
犯罪片-杀掉那个爱尔兰人,https://m3u.nikanba.live/share/d85814bf2aba446abb1f32d79573e5b1.m3u8
犯罪片-十二宫,https://m3u.nikanba.live/share/3ece2955787e427f9ad191c794f5dbfd.m3u8
犯罪片-老无所依,https://m3u.nikanba.live/share/64a8996a182b4083bd284e90ef6e651f.m3u8
犯罪片-十三罗汉,https://m3u.nikanba.live/share/e162199b9b754266a9d656ad41c467ec.m3u8
犯罪片-消失的凶手,https://m3u.nikanba.live/share/8d8a241f3dec4294acdeb62626811360.m3u8
犯罪片-侦探拍档,https://m3u.nikanba.live/share/ce77686eff9747989be2355c64c317e3.m3u8
犯罪片-心魔,https://m3u.nikanba.live/share/8dceca2d12a645b9a8a532f9004c1e33.m3u8
犯罪片-纽约黑帮,https://m3u.nikanba.live/share/93ee6c1b1597436d98310d48a5a662a6.m3u8
犯罪片-十二罗汉,https://m3u.nikanba.live/share/397ce22dacda4f3f828112a1c2257ed2.m3u8
犯罪片-寻枪,https://m3u.nikanba.live/share/0e35c8ab7d1e4abc804eb387c1b71b87.m3u8
犯罪片-反贪风暴,https://m3u.nikanba.live/share/e1ad3bab476c40cbab107e660548debd.m3u8
犯罪片-自由作家,https://m3u.nikanba.live/share/4075a1d3f4a140b2849dc38a60955ef7.m3u8
犯罪片-暗夜逐仇,https://m3u.nikanba.live/share/76f01c0a520d40ea893de73252b676ff.m3u8
犯罪片-冲锋车,https://m3u.nikanba.live/share/819c8364586a41b595d76616aa5dd8fa.m3u8
犯罪片-真相禁区,https://m3u.nikanba.live/share/9cda9d8615a0472da0fa59942e6081ee.m3u8
犯罪片-杀人依赖,https://m3u.nikanba.live/share/367b105af98647ff80874fec507f6e1e.m3u8
犯罪片-各取应得,https://m3u.nikanba.live/share/43af2cb8e60b4f78b5ba315f4e69c2d7.m3u8
犯罪片-通灵神探,https://m3u.nikanba.live/share/fa51a2e7e42546a6bb42a86a3490e0bc.m3u8
犯罪片-阿飞,https://m3u.nikanba.live/share/b8c5a9c30e034901b408341cc3d984da.m3u8
犯罪片-信任,https://m3u.nikanba.live/share/54c0732e4fbd4ff7888ebc1cc977a617.m3u8
犯罪片-12回合3：致命禁闭,https://m3u.nikanba.live/share/9c6fb9c35e2e4ad3b1537e1585057b1d.m3u8
犯罪片-黑色弥撒,https://m3u.nikanba.live/share/0ed7d204aaa448b2a5b0bedab2825f88.m3u8
犯罪片-非凡守护,https://m3u.nikanba.live/share/54a2dac8a1c44b82861666ba4e1378e0.m3u8
犯罪片-少年,https://m3u.nikanba.live/share/85f216d3679243448cd88cbc15f5eb92.m3u8
犯罪片-玩命直播,https://m3u.nikanba.live/share/93f02884f8384e64a92caa2810d8e830.m3u8
犯罪片-昭和64年 前篇,https://m3u.nikanba.live/share/503682e568f74da79912f4e62918d7ce.m3u8
犯罪片-毒。诫,https://m3u.nikanba.live/share/6f402e99b8d94f34bf608672f0d525ac.m3u8
犯罪片-挚爱枭雄,https://m3u.nikanba.live/share/efbbd19ada234ac7a0830d5a2381be34.m3u8
犯罪片-犯罪家族,https://m3u.nikanba.live/share/1eec32cceec54a2982ca1a24a7fd422f.m3u8
犯罪片-惊天大逆转,https://m3u.nikanba.live/share/1469d7663bc74ca583c7326af633de28.m3u8
犯罪片-龙腾四海,https://m3u.nikanba.live/share/3ff88ad0a7ef4b66b2003389db418380.m3u8
犯罪片-喋血街头,https://m3u.nikanba.live/share/a65f2d2122de4fe8a5b151102fcb1531.m3u8
犯罪片-天才瑞普利,https://m3u.nikanba.live/share/9127d1888aac459782315fc2d1978b23.m3u8
犯罪片-化骨龙与千年虫,https://m3u.nikanba.live/share/138083ca107f41488892f91477eda27a.m3u8
犯罪片-副作用,https://m3u.nikanba.live/share/a2ef12cd1d864ff5a380767bbc3d05b7.m3u8
犯罪片-汽车旅馆疯劫案,https://m3u.nikanba.live/share/06ead752a0c6447b9572223fb6580e5a.m3u8
犯罪片-黑白迷宫,https://m3u.nikanba.live/share/67a19036d4b34eba9a0213c5bef5c388.m3u8
犯罪片-毒刺入喉,https://m3u.nikanba.live/share/10ba08917a3d48d587a97f406875879c.m3u8
犯罪片-扫毒行动1,https://m3u.nikanba.live/share/66ae305facd34ae6be65c8e03312d0a4.m3u8
犯罪片-暴力街区13：终极,https://m3u.nikanba.live/share/8500474f56cb4bf792c23eb9cd025da3.m3u8
犯罪片-十一月的罪行,https://m3u.nikanba.live/share/fffbd65c4ea840f3829f2210a2e37629.m3u8
犯罪片-孤胆特工,https://m3u.nikanba.live/share/202ca59c44f941958f105a02c8d5809d.m3u8
犯罪片-黑白森林,https://m3u.nikanba.live/share/5625c851e96e47b388e52e4a6a344628.m3u8
犯罪片-华尔街,https://m3u.nikanba.live/share/3809b20046764f7892f865bf043f1185.m3u8
犯罪片-金钱世界,https://m3u.nikanba.live/share/06a7ea1dc3574f6c821bfdc92e523fc1.m3u8
犯罪片-巴比龙,https://m3u.nikanba.live/share/6ad8bf6644454cf19d85df0bbebabeb2.m3u8
犯罪片-紧急营救,https://m3u.nikanba.live/share/52e6abba73d8461aa1039342f1551072.m3u8
犯罪片-机动部队—伙伴,https://m3u.nikanba.live/share/ac5ad8082ebc4fda9b66f2b1da18b4fb.m3u8
犯罪片-黑狱断肠歌之砌生猪肉,https://m3u.nikanba.live/share/27f05114d6c5458db83880db7b61e3d9.m3u8
犯罪片-名侦探柯南：红之校外旅行,https://m3u.nikanba.live/share/f987cdcaf9364bb2a00a134daf601999.m3u8
犯罪片-圣蛛,https://m3u.nikanba.live/share/e96ea3b332b34d1ebefe85e96d5423df.m3u8
犯罪片-再见，残酷的世界,https://m3u.nikanba.live/share/ef34fbb6b2f947e4ae0fc49b85d37266.m3u8
犯罪片-王者,https://m3u.nikanba.live/share/b3e1c70429314e17ab7b738cb4c9d603.m3u8
犯罪片-斗牛犬之女,https://m3u.nikanba.live/share/55238dff3f32433da249e81419b18d76.m3u8
犯罪片-12回合2：重装上阵,https://m3u.nikanba.live/share/e6999bf13d184c3ca377f8d238d0b931.m3u8
犯罪片-12回合,https://m3u.nikanba.live/share/89b8833672f841c7a496cda2e65d753f.m3u8
犯罪片-惊天绑架团,https://m3u.nikanba.live/share/8887f19c92a447e6ab45553179f46a1b.m3u8
犯罪片-首杀,https://m3u.nikanba.live/share/10aa829e1d8e4b9f89bb907079f5905c.m3u8
犯罪片-生死谍变,https://m3u.nikanba.live/share/b8f01c89766e4208a63133006ccce85e.m3u8
犯罪片-勒索风云,https://m3u.nikanba.live/share/fba32db7b1ec4d43ba0d08749124f2ab.m3u8
犯罪片-老千3：独眼杰克,https://m3u.nikanba.live/share/56dea7d8cd0c468fbf61525e972666a2.m3u8
犯罪片-高手们,https://m3u.nikanba.live/share/61033331ec02448b9ba2f3583cb0e932.m3u8
犯罪片-为了皇帝,https://m3u.nikanba.live/share/44cfbb7bb7de449298d1836fd496f048.m3u8
犯罪片-走到尽头,https://m3u.nikanba.live/share/3db5e339b5cf406e94c8944b97ca7d0a.m3u8
犯罪片-极恶非道3,https://m3u.nikanba.live/share/e3f540b4124b48ea9276015bd8418035.m3u8
犯罪片-枪火,https://m3u.nikanba.live/share/c66ee8985dbf4348b7c13ef64bbb6064.m3u8
犯罪片-神之一手,https://m3u.nikanba.live/share/d281089c7356456bb1287e484015ce68.m3u8
犯罪片-女老千,https://m3u.nikanba.live/share/9c182d6d0eae48b4a87ace4236ce1bb3.m3u8
犯罪片-失控的布朗森,https://m3u.nikanba.live/share/d9110caeacc14a71a2379aad7a469084.m3u8
犯罪片-清白的嫌疑人,https://m3u.nikanba.live/share/c1ad1e5ea2c94c43a82b5021101eccaa.m3u8
犯罪片-赢取女孩,https://m3u.nikanba.live/share/ae6309e9a301426583bfd6a251259535.m3u8
犯罪片-7号室,https://m3u.nikanba.live/share/c8a9f7cbf5734af78e5f5e787744995b.m3u8
犯罪片-圣诞交锋,https://m3u.nikanba.live/share/e1a919df91624abd907b76713886f84b.m3u8
犯罪片-神偷联盟,https://m3u.nikanba.live/share/8ce0ed09cc1c4334bc8fef356ca415aa.m3u8
犯罪片-犯罪生活,https://m3u.nikanba.live/share/99a9754008eb4f6a9158e36622a31a4a.m3u8
犯罪片-狙击之王：暗杀,https://m3u.nikanba.live/share/73e384cf4762446a88d2ae438ec54ef0.m3u8
犯罪片-杀死汝伴,https://m3u.nikanba.live/share/6260c99e5f584910a2b55da3b38c4e45.m3u8
犯罪片-他们非圣人,https://m3u.nikanba.live/share/87a67e8283eb4d0992a59729941ba03f.m3u8
犯罪片-燃烧的干灌木,https://m3u.nikanba.live/share/2dbe6d908f964a4c8d287095ffda77b1.m3u8
犯罪片-与敌共眠,https://m3u.nikanba.live/share/35d3b4c203a9432997b748744b4f047f.m3u8
犯罪片-火线之上,https://m3u.nikanba.live/share/0c817c12ad704f6bb812aab9a4b9d1b9.m3u8
犯罪片-南方恶魔,https://m3u.nikanba.live/share/4718c085bf234d14b818cec9aa1c33aa.m3u8
犯罪片-落水狗,https://m3u.nikanba.live/share/dfc0a01749c5434282deeeac260ab9db.m3u8
犯罪片-诛烬枭亡,https://m3u.nikanba.live/share/cbd10aaedb7a4a8ab0588c86cb015481.m3u8
犯罪片-魅杀,https://m3u.nikanba.live/share/ea3844510a5a4fac9b40c78db90a1efb.m3u8
犯罪片-危机七分钟,https://m3u.nikanba.live/share/56df706294ed4c95acf37735b846c3ae.m3u8
犯罪片-最高通缉犯,https://m3u.nikanba.live/share/46d18c4d41d94a15b418dc39fed915e9.m3u8
犯罪片-非道缉恶,https://m3u.nikanba.live/share/7d9b819faef941e59cc21d60a4dc8bc9.m3u8
犯罪片-老笠,https://m3u.nikanba.live/share/7234379220eb4c27a3eb9f2994266843.m3u8
犯罪片-松林外,https://m3u.nikanba.live/share/af5346b37c4c437c9ef06a64f80c226d.m3u8
犯罪片-特别搜查：死囚来信,https://m3u.nikanba.live/share/8a981a2814f843e7914bdcfb246b4819.m3u8
犯罪片-悍警惩奸除恶,https://m3u.nikanba.live/share/6087cf36dce64ce68e1bf64be66e0fd1.m3u8
犯罪片-迷幻,https://m3u.nikanba.live/share/9e22a47cdb3545bf92676a7948609cd4.m3u8
犯罪片-南方悬案,https://m3u.nikanba.live/share/8e46062a457f413d86aa359a36c2d499.m3u8
犯罪片-绝对统治,https://m3u.nikanba.live/share/f0e12560fc96457784392a4ebbda0ae4.m3u8
犯罪片-空尖弹,https://m3u.nikanba.live/share/68e211de67a543e8bed875ed345b9c6d.m3u8
犯罪片-我是杀人犯,https://m3u.nikanba.live/share/b0a4c6c8f16a4f508b2de74e612b2422.m3u8
犯罪片-黑帮之地,https://m3u.nikanba.live/share/9e0d9d1f9aa64e62ba8a3623cf4159f3.m3u8
犯罪片-迷失的兄弟,https://m3u.nikanba.live/share/5c705bdac1ae4bf79e716c62f71fcbe0.m3u8
犯罪片-一定要抓住,https://m3u.nikanba.live/share/bf59f2a17a68482abffad33829d80cd3.m3u8
犯罪片-一锤定音,https://m3u.nikanba.live/share/c2fa45ad23f54070a9681f9a424157c1.m3u8
犯罪片-赴汤蹈火,https://m3u.nikanba.live/share/8058ed81c59a4d7d81fdf89dae140304.m3u8
犯罪片-神探夏洛克：可恶的新娘,https://m3u.nikanba.live/share/4b2bcaea62c545ba920e233be76ad6fa.m3u8
犯罪片-我为楼狂,https://m3u.nikanba.live/share/bb79f43591ce4d51b95ed69ec9505e3c.m3u8
犯罪片-量子物理学,https://m3u.nikanba.live/share/1456322462324375b5ba18f66f1d9a2b.m3u8
犯罪片-无证之据,https://m3u.nikanba.live/share/8e4a009e111d4e328f80fdbcdc3baacf.m3u8
犯罪片-照片中的女孩,https://m3u.nikanba.live/share/9032dee011264018a46663a441103891.m3u8
犯罪片-智齿,https://m3u.nikanba.live/share/573907e2089b46e390598f2519310851.m3u8
犯罪片-孤狼之血2,https://m3u.nikanba.live/share/ead18b05628b4652928abe8eef33f63f.m3u8
犯罪片-怒火扫毒,https://m3u.nikanba.live/share/ce4211421fa248d9b27e11a263b79007.m3u8
犯罪片-潜伏者,https://m3u.nikanba.live/share/613711a4687b4f299ef8b834139e2105.m3u8
犯罪片-毒品网络,https://m3u.nikanba.live/share/07c148c1ce29473499f121c4979bf6d8.m3u8
犯罪片-里昂黑帮,https://m3u.nikanba.live/share/78c029dc7bcb46a0b04a2e9e35639801.m3u8
犯罪片-老千2：神之手,https://m3u.nikanba.live/share/6a123073cc3c4e28b7388c8aecb6435a.m3u8
犯罪片-飓风营救3,https://m3u.nikanba.live/share/f3fb8d31cfd44084a3fb1a2ca562959e.m3u8
犯罪片-水果硬糖,https://m3u.nikanba.live/share/07242e02f5684729891dc843ec2c4f7e.m3u8
犯罪片-局中劫,https://m3u.nikanba.live/share/9546309ddc9f42f5904335564ef1271d.m3u8
犯罪片-罪恶之城2,https://m3u.nikanba.live/share/e5d68d102e7a48a892e9691fb0140828.m3u8
犯罪片-误杀瞒天记2,https://m3u.nikanba.live/share/d034deef65a14f17baa548c588631215.m3u8
犯罪片-想被女子高中生杀掉,https://m3u.nikanba.live/share/cc855577e3534ac9a842b3f9939cd04c.m3u8
犯罪片-何种谋杀,https://m3u.nikanba.live/share/b954e85dfc4141d994fda335c4ff75f2.m3u8
犯罪片-隐秘的诱惑,https://m3u.nikanba.live/share/c7b3e7ec51b14626aa4929b1d2c1c8b3.m3u8
犯罪片-终极斗士3：赎罪,https://m3u.nikanba.live/share/970670a06f96408e939ec1145b9753b2.m3u8
犯罪片-夜行者,https://m3u.nikanba.live/share/18ec3dde0eae4f55a0112d382c86ca2e.m3u8
犯罪片-杀人优越权,https://m3u.nikanba.live/share/8892a4762a3b423eaf39e489dbba946a.m3u8
